처방아이디,처방한글명,처방한자명,치료병증,출전,출처,페이지,증상한글명,증상한자명,일반인설명,약재한글명,약재한자명,약재이명,약재타입,수치전약재명,약용부위,귀경,성,미,독성,분류,과명,용량,단위
FO00500589,사백산 가미,瀉白散 加味,瘀血咳,,폐계내과학,570,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,4,g
FO00500589,사백산 가미,瀉白散 加味,瘀血咳,,폐계내과학,570,,,,상백피,桑白皮,白桑皮|伏蛇|桑根白|桑根白皮|桑根皮|桑皮|延年卷雪|葽食蚕,M,,근피(根皮),肺,寒,甘,,止咳平喘藥,Moraceae,8,g
FO00500589,사백산 가미,瀉白散 加味,瘀血咳,,폐계내과학,570,,,,지골피,地骨皮,却老根|却暑|苦杞|枸檵|枸杞根|苟起根|枸杞根皮|狗奶子根皮|狗地芽皮|金山茄根|杞根|伏塵氈|山枸杞根|山杞子根|西王母杖|仙人杖|仙杖|紫金皮|苫彌|地骨|地骨冠|地輔|地仙|地節|地精|甛齒牙根|紅榴根皮|紅耳墮根,M,,근피(根皮),肺|肝|腎,寒,甘,,淸虛熱藥,Solanaceae,8,g
FO00500589,사백산 가미,瀉白散 加味,瘀血咳,,폐계내과학,570,폐실,肺實,폐경(肺經)에 사기(邪氣)가 실한 것,,,,,,,,,,,,,,
FO00500590,사물탕 가미,四物湯 加味,瘀血咳,,폐계내과학,570,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,4.8,g
FO00500590,사물탕 가미,四物湯 加味,瘀血咳,,폐계내과학,570,,,,숙지황,熟地黃,大熟地|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,4.8,g
FO00500590,사물탕 가미,四物湯 加味,瘀血咳,,폐계내과학,570,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,4.8,g
FO00500590,사물탕 가미,四物湯 加味,瘀血咳,,폐계내과학,570,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,4.8,g
FO00500590,사물탕 가미,四物湯 加味,瘀血咳,,폐계내과학,570,혈병,血病,혈분(血分)의 병(病),,,,,,,,,,,,,,
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,감초(자),甘草(炙),甘草炙|用甘草炙|炙甘|炙甘草|炙草|草(炙),P,甘草,,,,,,,,4,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,4,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|狗牙|南棗|丹棗|棠棗|大北棗|大棗|東棗|轆棗|美棗|搏落酥|白棗|北棗|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,枚
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,방풍,防風,蕑根|硬防風|曲方氏|公防風|銅蕓|馬英子|母防風|反風|防豊|防風根|百韭|百蜚|百種|百枝|屛防|屛風|屛風草|山芹菜|山花菜|西口風|續弦膠|齊州防風|風肉|筆防風|解州防風|回辛|迴蕓|回草|茴草,M,,뿌리(根)|뿌리줄기(根莖),肝|脾|膀胱,溫,辛|甘,,發散風寒藥,Umbelliferae,3,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,백작약(주초),白芍藥(酒炒),白芍藥酒炒,P,芍藥,,,,,,,,8,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,4,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,생강,生薑,薑根|鉤妝指|老生薑|面薑|母薑|百辣雲|鮮薑|鮮生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,3,片
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,숙지황,熟地黃,大熟地|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,3,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,오미자,五味子,金鈴子|遼五味子|菋|北味|北五味|北五味子|生五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|紅內消|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,3,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,원지,遠志,苦葽|苦遠志|關遠志|棘菀|蕀蒬|細草|小鷄眼|小鷄腿|小草|䒕草|阿只草|餘糧|葽|葽繞|遠䓌|遠志根|淸遠志,M,,뿌리(根),肺|心|腎,微溫,苦|辛,,安神藥,Polygalaceae,2,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,육계,肉桂,桂|桂楠|桂馥|桂碎|桂圓肉|桂爾通|桂通|桂皮|官桂|廣條桂|交趾桂|菌桂|箘桂|企邊桂|丹桂|丹陽木皮|大桂|咄者|辣桂|楝桂|牡桂|木桂|上肉桂|玉桂|尉佗桂|尉佗生|柳桂|油桂|油筒桂|紫桂|條桂|眞桂|甛肉桂|靑化桂|土桂楠|筒桂|板桂|黃瑤桂,M,,수피(樹皮),腎|脾|膀胱,熱,甘|辛,,溫裏藥,Lauraceae,4,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,인삼,人蔘,高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|元蔘|人微|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|地精|淸河人蔘|皺面丹|皺面還丹|土精|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,4,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|橘紅|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,4,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,,,,황기(초),黃芪(炒),黃(炒)|黃芪蜜炒,P,黃芪,,,,,,,,4,g
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,기단식소,氣短食少,호흡이 짧고 음식을 적게 먹는 것,,,,,,,,,,,,,,
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,기혈부족,氣血不足,기(氣)가 허(虛)하고 혈(血)이 부족함,,,,,,,,,,,,,,
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,소수권태,消瘦倦怠,몸이 점점 여위고 피곤해서 움직이기 싫은 것,,,,,,,,,,,,,,
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,허로,虛勞,정기와 기혈이 허손된 병증,,,,,,,,,,,,,,
FO00500591,인삼양영탕,人蔘養榮湯,瘀血咳,,폐계내과학,570,허로성손,虛勞成損,허로(虛勞)로 인해 손상되는 것,,,,,,,,,,,,,,
FO00500592,사물탕,四物湯,肺脹證,,폐계내과학,570,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,5,g
FO00500592,사물탕,四物湯,肺脹證,,폐계내과학,570,,,,숙지황,熟地黃,大熟地|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,5,g
FO00500592,사물탕,四物湯,肺脹證,,폐계내과학,570,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,5,g
FO00500592,사물탕,四物湯,肺脹證,,폐계내과학,570,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,5,g
FO00500592,사물탕,四物湯,肺脹證,,폐계내과학,570,혈병,血病,혈분(血分)의 병(病),,,,,,,,,,,,,,
FO00500593,단인삼고,單人蔘膏,肺脹滿,,폐계내과학,570,,,,인삼,人蔘,高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|元蔘|人微|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|地精|淸河人蔘|皺面丹|皺面還丹|土精|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,,
FO00500593,단인삼고,單人蔘膏,肺脹滿,,폐계내과학,570,기허,氣虛,기(氣)가 허(虛)한 것,,,,,,,,,,,,,,
FO00500594,백화고,百花膏,肺脹滿,,폐계내과학,570,,,,관동화,款冬花,看灯花|款冬蕊|款花|九九花|冬花|冬花蕊|赦肺侯,M,,화뢰(花蕾),肺,溫,辛|微甘,,止咳平喘藥,Compositae,,等分
FO00500594,백화고,百花膏,肺脹滿,,폐계내과학,570,,,,백합,百合,家百合|强瓜|强仇|强瞿|犬伊日根|鬼蒜|途花|喇叭筒|麻罗|麻罗春|白百合|白合|蒜腦藷|山百合|野百合|藥百合|重迈|中逢花|重箱|中庭,M,,유질린편(肉質鱗片),心|肺,寒,甘,,補陰藥,Liliaceae,,等分
FO00500594,백화고,百花膏,肺脹滿,,폐계내과학,570,담중유혈,痰中有血,가래에 피가 있는 것,,,,,,,,,,,,,,
FO00500594,백화고,百花膏,肺脹滿,,폐계내과학,570,담해부이,痰咳不已,담병(膽病)으로 인해 생긴 기침이 멈추지 않는 것,,,,,,,,,,,,,,
FO00500595,삼백탕,三白湯,肺脹滿,,폐계내과학,570,,,,감초(자),甘草(炙),甘草炙|用甘草炙|炙甘|炙甘草|炙草|草(炙),P,甘草,,,,,,,,2,g
FO00500595,삼백탕,三白湯,肺脹滿,,폐계내과학,570,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,6,g
FO00500595,삼백탕,三白湯,肺脹滿,,폐계내과학,570,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|赤苓|赤茯|赤茯笭|赤茯苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,6,g
FO00500595,삼백탕,三白湯,肺脹滿,,폐계내과학,570,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,6,g
FO00500595,삼백탕,三白湯,肺脹滿,,폐계내과학,570,설사,泄瀉,설사,,,,,,,,,,,,,,
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,,,,가자(피),訶子(皮),訶梨勒皮|訶子皮,P,訶子,,,,,,,,20,g
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,,,,괄루,栝樓,果裸|瓜婁|瓜蔞|瓜蔞實|瓜蔞仁|括蔞|栝蔞|栝蔞實|樓活|大肚瓜|杜瓜|萯|柿瓜|鴨屎瓜|野苦瓜|藥瓜|王白|王菩|全瓜蔞|地樓|天瓜|天棘|天圓子|澤巨|澤姑|澤冶|澤茹|黃瓜,M,,과실(果實),肺|胃|大腸,寒,甘|微苦,,淸化熱痰藥,Cucurbitaceae,10,g
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,,,,청대,靑黛,螺兒靑|螺子黛|螺靑|罗靑|藍露|藍靛|藍靑|藍青|吳藍|靛|靛沫|靛沫花|靛靑|靛花|淀花|쪽|淸代|靑蛤粉|靑缸|靑缸粉|靑缸花|花靑,M,,경엽(莖葉),肝|肺|胃,寒,鹹,,淸熱解毒藥,Polyponaceae,10,g
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,,,,패모,貝母,,M,,,,,,,,,10,g
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,,,,해석,海石,,M,,,,,,,,,10,g
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,,,,행인,杏仁,苦杏仁|老陰子|大杏仁|德兒|木落子|北杏|北杏仁|雙杏仁|原杏仁|眞杏仁|甛梅仁|草金丹|杏人|杏子|杏核人|杏核仁|囫圇杏仁,M,,종자(種子),肺|大腸,微溫,苦,小毒,止咳平喘藥,Rosaceae,10,g
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,,,,향부자(변제),香附子(便製),便製香附|香附子便製,P,香附子,,,,,,,,10,g
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,노수건해무담,勞嗽乾咳無痰,허로(虛勞)하여 생긴 기침과 마른 기침을 하고 담(痰)이 없는 병증,,,,,,,,,,,,,,
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,천만기급신중,喘滿氣急身重,숨이 가쁘고 가슴이 그득하며 몸이 무거운 병증,,,,,,,,,,,,,,
FO00500596,가려환,訶黎丸,肺脹滿,,폐계내과학,570,폐창,肺脹,기침이 나고 기(氣)가 치밀어 오르며 번조(煩燥)하면서 숨이 찬 것,,,,,,,,,,,,,,
FO00500597,삼미안신환,三味安腎丸,久咳,,폐계내과학,570,,,,보골지,補骨脂,吉固子|反古紙|補骨鴟|夭豆|婆固紙|婆固脂|破古紙|破故紙|破故芷|破胡紙|胡故子|胡韭子|和蘭莧|黑故子,M,,과실(果實),腎|脾,溫,辛|苦,,補陽藥,Leguminosae,,等分
FO00500597,삼미안신환,三味安腎丸,久咳,,폐계내과학,570,,,,유향,乳香,揀香|多伽羅香|袋香|杜嚕香|摩勒香|馬尾香|馬韌香|明玉珍|名乳|明乳|明乳香|名香|甁香|生乳香|西香|石乳香|浴香|乳頭香|滴乳|的乳|滴乳香|纏末|天澤香|塌香|通明乳香|熏陸香|薰陸香,M,,수지(樹脂),心|肝|脾,溫,辛|苦,,活血祛瘀藥,Burseraceae,,等分
FO00500597,삼미안신환,三味安腎丸,久咳,,폐계내과학,570,,,,회향(병초),茴香(並炒),茴香並炒,P,茴香,,,,,,,,,等分
FO00500597,삼미안신환,三味安腎丸,久咳,,폐계내과학,570,신기불득귀원,腎氣不得歸元,신기가 원으로 돌아가지 못하는 것,,,,,,,,,,,,,,
FO00500597,삼미안신환,三味安腎丸,久咳,,폐계내과학,570,하허,下虛,하반신이 허(虛)하거나 하반신에 허증(虛證)증상이 있는 것. 하초(下焦)가 허한 것,,,,,,,,,,,,,,
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,,,,목단피,牡丹皮,洛陽皮|鹿韭|丹根|丹皮|牡丹皮|牧丹|牧丹根皮|牧丹皮|牧丹皮|木芍藥|粉丹皮|鼠姑|赤丹皮|條丹皮|血櫃|花相|花王,M,,근피(根皮),心|肝|腎,微寒,苦|辛,,淸熱凉血藥,Ranunculaceae,120,g
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|赤苓|赤茯|赤茯笭|赤茯苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,120,g
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,,,,산수유,山茱萸,鷄足|鬾實|山萸肉|鼠矢|石棗|食茱萸|實棗兒|藥棗|萸肉|肉棗|棗皮|蜀棗|湯主,M,,과실(果實),肝|腎,微溫,酸|澀,,澁精縮尿止帶藥,Cornaceae,160,g
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,,,,산약,山藥,九黃薑|白藥子|白苕|佛掌薯|蛇芋|山薯|山芋|山藷|山板朮|薯藥|薯蕷|署豫|署預|修脆|兒草|野白薯|野山豆|蕷藥|延草|玉延|王茅|藷|藷粮|藷藇|諸署|土藷|扁子薯|淮山藥,M,,뿌리줄기(根莖),脾|肺|腎,平,甘,,補氣藥,Dioscoreaceae,160,g
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,,,,숙지황,熟地黃,大熟地|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,320,g
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,,,,오미자,五味子,金鈴子|遼五味子|菋|北味|北五味|北五味子|生五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|紅內消|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,160,g
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,,,,택사,澤瀉,建瀉|鵠瀉|鵠澤|及瀉|蘭紅|芒芋|福澤瀉|酸惡兪|宣澤瀉|水瀉|水澤瀉|禹瀉|禹孫|牛耳菜|天禿|天鵝蠶|川澤瀉|宅夕|宅泄|澤芝,M,,괴경(塊莖),腎|膀胱,寒,甘,,利水退腫藥,Alismataceae,120,g
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,신손증,腎損證,오장허손(五臟虛損)의 하나로 정(精)이 상하여 신(腎)이 손상되는 것,,,,,,,,,,,,,,
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,허로,虛勞,정기와 기혈이 허손된 병증,,,,,,,,,,,,,,
FO00500598,신기환,腎氣丸,久咳,,폐계내과학,570,허로신손,虛勞腎損,허로(虛勞)하여 신(腎)을 휴손(虧損) 시킨 것,,,,,,,,,,,,,,
FO00500599,흑양단,黑鍚丹,痰飮治法,,폐계내과학,571,냉기자통,冷氣刺痛,냉기(冷氣)로 인해 몸을 찌르는 듯한 통증이 있는 질환,,,,,,,,,,,,,,
FO00500599,흑양단,黑鍚丹,痰飮治法,,폐계내과학,571,비신구허,脾腎俱虛,비와 신이 모두 허해진 것,,,,,,,,,,,,,,
FO00500600,일미백부오고,一味百部熬膏,蟲嗽,,폐계내과학,571,,,,천문동,天門冬,管松|金華|大當門根|大天冬|萬年松|滿冬|無不愈|門冬|百部|肥天冬|商棘|筵門冬|地門冬|天冬|天文|天門|天文冬|天虋冬,M,,괴근(塊根),肺|腎,寒,甘|苦,,補陰藥,Liliaceae,,
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,녹용(거모소자),鹿茸(去毛酥炙),鹿茸去毛酥炙,P,鹿茸,,,,,,,,40,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,두중(거조피초거사),杜仲(去粗皮炒去絲),杜沖(去粗皮炒去絲)|杜冲去粗皮炒去絲,P,杜仲,,,,,,,,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,방풍(거허),防風(去虛),防風(去蘆)|防風去蘆,P,防風,,,,,,,,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,백복령(거피),白茯苓(去皮),,P,茯苓,,,,,,,,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,보골지(거모주초),補骨脂(去毛酒炒),補骨脂去毛酒炒,P,補骨脂,,,,,,,,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,복분자,覆盆子,缺盆|茥|大麥莓|覆盆|揷田藨|烏蔗子|烏藨子|藨子|畢楞伽,M,,과실(果實),腎|膀胱,溫,甘|酸,,澁精縮尿止帶藥,Rosaceae,20,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,부자(포거피),附子(炮去皮),附子炮去皮,P,附子,,,,,,,,40,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,산수유(거핵),山茱萸(去核),山茱萸去核,P,山茱萸,,,,,,,,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,상표초(주침초),桑螵蛸(酒浸炒),桑螵蛸酒浸炒,P,桑螵蛸,,,,,,,,20,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,석곡(거근),石斛(去根),石斛去根,P,石斛,,,,,,,,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,석용예(거상),石龍芮(去上),,P,石龍芮,,,,,,,,40,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,속단,續斷,京續斷|槐槐生|槐生|南草|龍豆|續斷藤|續斷肉|屬折|龍立|六旦|接骨|接骨草|諸藤斷|川斷|川斷肉|川續斷,M,,뿌리(根),肝|腎,微溫,苦|辛,,補陽藥,Dipsacaceae,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,숙지황,熟地黃,大熟地|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,오미자,五味子,金鈴子|遼五味子|菋|北味|北五味|北五味子|生五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|紅內消|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,20,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,우슬(주침 1숙 배건),牛膝(酒浸 1宿 焙乾),,P,牛膝,,,,,,,,120,g
FO00500601,대토사자환,大兎絲子丸,暴嗽,,폐계내과학,571,,,,육계(거조피),肉桂(去粗皮),桂(去粗皮)|官桂(去粗皮)|肉桂去粗皮,P,肉桂,,,,,,,,40,g
